x,y,vx,vy,time
39.000,562.000,0.000,0.000,0.000
39.001,562.000,0.143,0.013,0.010
39.003,562.000,0.287,0.027,0.020
39.006,562.001,0.429,0.040,0.030
39.011,562.001,0.572,0.053,0.040
39.018,562.002,0.714,0.066,0.050
39.026,562.002,0.855,0.078,0.060
39.035,562.003,0.997,0.091,0.070
39.046,562.004,1.138,0.103,0.080
39.058,562.005,1.279,0.115,0.090
39.071,562.007,1.419,0.127,0.100
39.086,562.008,1.559,0.139,0.110
39.102,562.009,1.699,0.151,0.120
39.120,562.011,1.838,0.163,0.130
39.139,562.013,1.977,0.174,0.140
39.160,562.014,2.116,0.185,0.150
39.181,562.016,2.254,0.196,0.160
39.205,562.018,2.392,0.207,0.170
39.229,562.020,2.530,0.218,0.180
39.255,562.023,2.667,0.228,0.190
39.283,562.025,2.804,0.239,0.200
39.311,562.027,2.941,0.249,0.210
39.342,562.030,3.078,0.259,0.220
39.373,562.033,3.214,0.269,0.230
39.406,562.035,3.349,0.279,0.240
39.440,562.038,3.485,0.289,0.250
39.475,562.041,3.620,0.298,0.260
39.512,562.044,3.754,0.307,0.270
39.551,562.047,3.889,0.317,0.280
39.590,562.050,4.023,0.326,0.290
39.631,562.054,4.157,0.334,0.300
39.673,562.057,4.290,0.343,0.310
39.717,562.061,4.423,0.352,0.320
39.762,562.064,4.556,0.360,0.330
39.808,562.068,4.688,0.368,0.340
39.855,562.072,4.820,0.376,0.350
39.904,562.075,4.952,0.384,0.360
39.955,562.079,5.083,0.392,0.370
40.006,562.083,5.214,0.400,0.380
40.059,562.087,5.345,0.407,0.390
40.113,562.091,5.475,0.414,0.400
40.168,562.096,5.605,0.422,0.410
40.225,562.100,5.735,0.429,0.420
40.283,562.104,5.865,0.435,0.430
40.342,562.108,5.994,0.442,0.440
40.403,562.113,6.122,0.449,0.450
40.465,562.117,6.251,0.455,0.460
40.528,562.122,6.379,0.461,0.470
40.592,562.127,6.507,0.467,0.480
40.658,562.131,6.634,0.473,0.490
40.725,562.136,6.761,0.479,0.500
40.793,562.141,6.888,0.485,0.510
40.863,562.146,7.014,0.490,0.520
40.934,562.151,7.141,0.495,0.530
41.006,562.156,7.266,0.501,0.540
41.079,562.161,7.392,0.506,0.550
41.153,562.166,7.517,0.510,0.560
41.229,562.171,7.642,0.515,0.570
41.306,562.176,7.766,0.520,0.580
41.385,562.181,7.890,0.524,0.590
41.464,562.187,8.014,0.528,0.600
41.545,562.192,8.138,0.532,0.610
41.627,562.197,8.261,0.536,0.620
41.710,562.203,8.384,0.540,0.630
41.794,562.208,8.506,0.544,0.640
41.880,562.214,8.628,0.547,0.650
41.967,562.219,8.750,0.551,0.660
42.055,562.225,8.872,0.554,0.670
42.144,562.230,8.993,0.557,0.680
42.235,562.236,9.114,0.560,0.690
42.327,562.241,9.234,0.563,0.700
42.420,562.247,9.355,0.565,0.710
42.514,562.253,9.475,0.568,0.720
42.609,562.258,9.594,0.570,0.730
42.706,562.264,9.713,0.572,0.740
42.803,562.270,9.832,0.574,0.750
42.902,562.275,9.951,0.576,0.760
43.002,562.281,10.069,0.578,0.770
43.104,562.287,10.187,0.579,0.780
43.206,562.293,10.305,0.581,0.790
43.310,562.299,10.422,0.582,0.800
43.415,562.304,10.539,0.583,0.810
43.521,562.310,10.656,0.584,0.820
43.628,562.316,10.772,0.585,0.830
43.736,562.322,10.888,0.586,0.840
43.846,562.328,11.004,0.586,0.850
43.956,562.334,11.119,0.587,0.860
44.068,562.340,11.234,0.587,0.870
44.181,562.346,11.349,0.587,0.880
44.295,562.351,11.464,0.587,0.890
44.410,562.357,11.578,0.587,0.900
44.526,562.363,11.691,0.587,0.910
44.644,562.369,11.805,0.586,0.920
44.763,562.375,11.918,0.586,0.930
44.882,562.381,12.031,0.585,0.940
45.003,562.387,12.143,0.584,0.950
45.125,562.392,12.256,0.583,0.960
45.248,562.398,12.367,0.582,0.970
45.372,562.404,12.479,0.580,0.980
45.498,562.410,12.590,0.579,0.990
45.624,562.416,12.701,0.577,1.000
45.752,562.421,12.812,0.576,1.010
45.881,562.427,12.922,0.574,1.020
46.010,562.433,13.032,0.572,1.030
46.141,562.439,13.141,0.570,1.040
46.273,562.444,13.251,0.567,1.050
46.406,562.450,13.360,0.565,1.060
46.540,562.456,13.468,0.562,1.070
46.676,562.461,13.577,0.559,1.080
46.812,562.467,13.685,0.557,1.090
46.949,562.472,13.792,0.554,1.100
47.088,562.478,13.900,0.550,1.110
47.227,562.483,14.007,0.547,1.120
47.368,562.489,14.114,0.544,1.130
47.510,562.494,14.220,0.540,1.140
47.652,562.500,14.326,0.536,1.150
47.796,562.505,14.432,0.533,1.160
47.941,562.510,14.538,0.529,1.170
48.087,562.515,14.643,0.524,1.180
48.234,562.521,14.748,0.520,1.190
48.382,562.526,14.852,0.516,1.200
48.531,562.531,14.956,0.511,1.210
48.681,562.536,15.060,0.507,1.220
48.832,562.541,15.164,0.502,1.230
48.984,562.546,15.267,0.497,1.240
49.137,562.551,15.370,0.492,1.250
49.292,562.556,15.473,0.486,1.260
49.447,562.561,15.575,0.481,1.270
49.603,562.566,15.677,0.476,1.280
49.760,562.570,15.779,0.470,1.290
49.919,562.575,15.880,0.464,1.300
50.078,562.580,15.981,0.458,1.310
50.238,562.584,16.082,0.452,1.320
50.400,562.589,16.182,0.446,1.330
50.562,562.593,16.283,0.440,1.340
50.725,562.597,16.382,0.433,1.350
50.890,562.602,16.482,0.427,1.360
51.055,562.606,16.581,0.420,1.370
51.221,562.610,16.680,0.413,1.380
51.388,562.614,16.779,0.406,1.390
51.557,562.618,16.877,0.399,1.400
51.726,562.622,16.975,0.392,1.410
51.896,562.626,17.072,0.384,1.420
52.067,562.630,17.170,0.377,1.430
52.240,562.634,17.267,0.369,1.440
52.413,562.637,17.363,0.361,1.450
52.587,562.641,17.460,0.353,1.460
52.762,562.644,17.556,0.345,1.470
52.938,562.648,17.652,0.337,1.480
53.115,562.651,17.747,0.329,1.490
53.293,562.654,17.842,0.320,1.500
53.472,562.657,17.937,0.311,1.510
53.652,562.660,18.032,0.303,1.520
53.832,562.663,18.126,0.294,1.530
54.014,562.666,18.220,0.285,1.540
54.197,562.669,18.313,0.276,1.550
54.380,562.672,18.407,0.266,1.560
54.565,562.674,18.500,0.257,1.570
54.750,562.677,18.592,0.248,1.580
54.937,562.679,18.685,0.238,1.590
55.124,562.682,18.777,0.228,1.600
55.312,562.684,18.868,0.218,1.610
55.501,562.686,18.960,0.208,1.620
55.692,562.688,19.051,0.198,1.630
55.882,562.690,19.142,0.188,1.640
56.074,562.692,19.232,0.177,1.650
56.267,562.694,19.322,0.167,1.660
56.461,562.695,19.412,0.156,1.670
56.655,562.697,19.502,0.145,1.680
56.851,562.698,19.591,0.134,1.690
57.047,562.699,19.680,0.123,1.700
57.244,562.701,19.769,0.112,1.710
57.443,562.702,19.857,0.101,1.720
57.642,562.703,19.945,0.089,1.730
57.841,562.703,20.033,0.077,1.740
58.042,562.704,20.120,0.066,1.750
58.244,562.705,20.208,0.054,1.760
58.446,562.705,20.294,0.042,1.770
58.650,562.706,20.381,0.030,1.780
58.854,562.706,20.467,0.018,1.790
59.059,562.706,20.553,0.005,1.800
59.265,562.706,20.639,-0.007,1.810
59.472,562.706,20.724,-0.020,1.820
59.680,562.706,20.809,-0.033,1.830
59.888,562.705,20.894,-0.045,1.840
60.097,562.705,20.978,-0.058,1.850
60.308,562.704,21.062,-0.072,1.860
60.519,562.703,21.146,-0.085,1.870
60.731,562.702,21.229,-0.098,1.880
60.943,562.701,21.313,-0.112,1.890
61.157,562.700,21.395,-0.125,1.900
61.371,562.699,21.478,-0.139,1.910
61.586,562.697,21.560,-0.153,1.920
61.802,562.696,21.642,-0.167,1.930
62.019,562.694,21.724,-0.181,1.940
62.237,562.692,21.805,-0.195,1.950
62.455,562.690,21.886,-0.209,1.960
62.675,562.688,21.967,-0.224,1.970
62.895,562.686,22.047,-0.239,1.980
63.116,562.683,22.128,-0.253,1.990
63.337,562.680,22.207,-0.268,2.000
63.560,562.678,22.287,-0.283,2.010
63.783,562.675,22.366,-0.298,2.020
64.007,562.672,22.445,-0.313,2.030
64.232,562.669,22.524,-0.329,2.040
64.457,562.665,22.602,-0.344,2.050
64.684,562.662,22.680,-0.360,2.060
64.911,562.658,22.758,-0.375,2.070
65.139,562.654,22.835,-0.391,2.080
65.368,562.650,22.913,-0.407,2.090
65.597,562.646,22.989,-0.423,2.100
65.828,562.642,23.066,-0.439,2.110
66.059,562.637,23.142,-0.456,2.120
66.290,562.633,23.218,-0.472,2.130
66.523,562.628,23.294,-0.489,2.140
66.756,562.623,23.369,-0.505,2.150
66.990,562.618,23.444,-0.522,2.160
67.225,562.612,23.519,-0.539,2.170
67.461,562.607,23.593,-0.556,2.180
67.697,562.601,23.667,-0.573,2.190
67.934,562.595,23.741,-0.590,2.200
68.172,562.589,23.815,-0.608,2.210
68.410,562.583,23.888,-0.625,2.220
68.650,562.577,23.961,-0.643,2.230
68.890,562.570,24.034,-0.661,2.240
69.130,562.564,24.106,-0.678,2.250
69.372,562.557,24.178,-0.696,2.260
69.614,562.550,24.250,-0.715,2.270
69.857,562.543,24.321,-0.733,2.280
70.100,562.535,24.393,-0.751,2.290
70.345,562.528,24.464,-0.769,2.300
70.590,562.520,24.534,-0.788,2.310
70.835,562.512,24.604,-0.807,2.320
71.082,562.504,24.674,-0.825,2.330
71.329,562.495,24.744,-0.844,2.340
71.577,562.487,24.814,-0.863,2.350
71.825,562.478,24.883,-0.882,2.360
72.074,562.469,24.951,-0.902,2.370
72.324,562.460,25.020,-0.921,2.380
72.575,562.451,25.088,-0.941,2.390
72.826,562.441,25.156,-0.960,2.400
73.078,562.431,25.224,-0.980,2.410
73.330,562.422,25.291,-1.000,2.420
73.584,562.411,25.358,-1.020,2.430
73.837,562.401,25.425,-1.040,2.440
74.092,562.391,25.491,-1.060,2.450
74.347,562.380,25.558,-1.080,2.460
74.603,562.369,25.623,-1.100,2.470
74.860,562.358,25.689,-1.121,2.480
75.117,562.347,25.754,-1.141,2.490
75.375,562.335,25.819,-1.162,2.500
75.633,562.323,25.884,-1.183,2.510
75.892,562.311,25.948,-1.204,2.520
76.152,562.299,26.013,-1.225,2.530
76.413,562.287,26.076,-1.246,2.540
76.674,562.274,26.140,-1.267,2.550
76.936,562.262,26.203,-1.289,2.560
77.198,562.249,26.266,-1.310,2.570
77.461,562.235,26.329,-1.332,2.580
77.724,562.222,26.391,-1.354,2.590
77.989,562.208,26.453,-1.376,2.600
78.254,562.194,26.515,-1.397,2.610
78.519,562.180,26.577,-1.420,2.620
78.785,562.166,26.638,-1.442,2.630
79.052,562.152,26.699,-1.464,2.640
79.319,562.137,26.759,-1.486,2.650
79.587,562.122,26.820,-1.509,2.660
79.855,562.107,26.880,-1.531,2.670
80.125,562.091,26.940,-1.554,2.680
80.394,562.076,26.999,-1.577,2.690
80.664,562.060,27.058,-1.600,2.700
80.935,562.044,27.117,-1.623,2.710
81.207,562.027,27.176,-1.646,2.720
81.479,562.011,27.234,-1.669,2.730
81.752,561.994,27.292,-1.693,2.740
82.025,561.977,27.350,-1.716,2.750
82.299,561.960,27.407,-1.740,2.760
82.573,561.942,27.465,-1.763,2.770
82.848,561.924,27.521,-1.787,2.780
83.123,561.906,27.578,-1.811,2.790
83.399,561.888,27.634,-1.835,2.800
83.676,561.870,27.690,-1.859,2.810
83.953,561.851,27.746,-1.883,2.820
84.231,561.832,27.802,-1.908,2.830
84.509,561.813,27.857,-1.932,2.840
84.788,561.793,27.912,-1.957,2.850
85.067,561.774,27.966,-1.981,2.860
85.347,561.754,28.020,-2.006,2.870
85.628,561.733,28.075,-2.031,2.880
85.909,561.713,28.128,-2.056,2.890
86.190,561.692,28.182,-2.081,2.900
86.472,561.671,28.235,-2.106,2.910
86.755,561.650,28.288,-2.131,2.920
87.038,561.629,28.340,-2.157,2.930
87.322,561.607,28.393,-2.182,2.940
87.606,561.585,28.445,-2.208,2.950
87.891,561.563,28.496,-2.233,2.960
88.176,561.540,28.548,-2.259,2.970
88.462,561.518,28.599,-2.285,2.980
88.748,561.495,28.650,-2.311,2.990
89.035,561.471,28.701,-2.337,3.000
89.322,561.448,28.751,-2.363,3.010
89.610,561.424,28.801,-2.390,3.020
89.898,561.400,28.851,-2.416,3.030
90.187,561.376,28.900,-2.443,3.040
90.476,561.351,28.949,-2.469,3.050
90.766,561.327,28.998,-2.496,3.060
91.056,561.301,29.047,-2.523,3.070
91.347,561.276,29.095,-2.550,3.080
91.638,561.250,29.143,-2.577,3.090
91.930,561.225,29.191,-2.604,3.100
92.222,561.198,29.239,-2.631,3.110
92.514,561.172,29.286,-2.658,3.120
92.807,561.145,29.333,-2.686,3.130
93.101,561.118,29.379,-2.713,3.140
93.395,561.091,29.426,-2.741,3.150
93.690,561.063,29.472,-2.769,3.160
93.984,561.036,29.518,-2.796,3.170
94.280,561.007,29.563,-2.824,3.180
94.576,560.979,29.609,-2.852,3.190
94.872,560.950,29.654,-2.880,3.200
95.169,560.921,29.698,-2.909,3.210
95.466,560.892,29.743,-2.937,3.220
95.764,560.863,29.787,-2.965,3.230
96.062,560.833,29.831,-2.994,3.240
96.360,560.803,29.874,-3.022,3.250
96.659,560.772,29.918,-3.051,3.260
96.959,560.742,29.961,-3.080,3.270
97.258,560.711,30.003,-3.109,3.280
97.559,560.680,30.046,-3.138,3.290
97.859,560.648,30.088,-3.167,3.300
98.160,560.616,30.130,-3.196,3.310
98.462,560.584,30.172,-3.225,3.320
98.764,560.552,30.213,-3.255,3.330
99.066,560.519,30.254,-3.284,3.340
99.369,560.486,30.295,-3.314,3.350
99.672,560.453,30.335,-3.343,3.360
99.976,560.419,30.376,-3.373,3.370
100.280,560.385,30.416,-3.403,3.380
100.584,560.351,30.455,-3.433,3.390
100.889,560.317,30.495,-3.463,3.400
101.194,560.282,30.534,-3.493,3.410
101.499,560.247,30.573,-3.523,3.420
101.805,560.211,30.611,-3.554,3.430
102.112,560.176,30.650,-3.584,3.440
102.418,560.140,30.688,-3.614,3.450
102.725,560.103,30.726,-3.645,3.460
103.033,560.067,30.763,-3.676,3.470
103.341,560.030,30.800,-3.707,3.480
103.649,559.993,30.837,-3.737,3.490
103.957,559.955,30.874,-3.768,3.500
104.266,559.917,30.910,-3.799,3.510
104.576,559.879,30.946,-3.831,3.520
104.885,559.841,30.982,-3.862,3.530
105.195,559.802,31.018,-3.893,3.540
105.506,559.763,31.053,-3.925,3.550
105.816,559.724,31.088,-3.956,3.560
106.127,559.684,31.123,-3.988,3.570
106.439,559.644,31.157,-4.019,3.580
106.750,559.603,31.192,-4.051,3.590
107.063,559.563,31.226,-4.083,3.600
107.375,559.522,31.259,-4.115,3.610
107.688,559.480,31.293,-4.147,3.620
108.001,559.439,31.326,-4.179,3.630
108.314,559.397,31.359,-4.212,3.640
108.628,559.355,31.391,-4.244,3.650
108.942,559.312,31.424,-4.276,3.660
109.257,559.269,31.456,-4.309,3.670
109.571,559.226,31.487,-4.341,3.680
109.886,559.182,31.519,-4.374,3.690
110.202,559.138,31.550,-4.407,3.700
110.517,559.094,31.581,-4.440,3.710
110.833,559.050,31.612,-4.473,3.720
111.149,559.005,31.642,-4.506,3.730
111.466,558.959,31.672,-4.539,3.740
111.783,558.914,31.702,-4.572,3.750
112.100,558.868,31.732,-4.605,3.760
112.418,558.822,31.761,-4.639,3.770
112.735,558.775,31.790,-4.672,3.780
113.053,558.728,31.819,-4.706,3.790
113.372,558.681,31.847,-4.740,3.800
113.690,558.633,31.876,-4.773,3.810
114.009,558.586,31.904,-4.807,3.820
114.328,558.537,31.931,-4.841,3.830
114.648,558.489,31.959,-4.875,3.840
114.968,558.440,31.986,-4.909,3.850
115.288,558.391,32.013,-4.943,3.860
115.608,558.341,32.040,-4.978,3.870
115.928,558.291,32.066,-5.012,3.880
116.249,558.241,32.092,-5.046,3.890
116.570,558.190,32.118,-5.081,3.900
116.891,558.139,32.144,-5.115,3.910
117.213,558.088,32.169,-5.150,3.920
117.535,558.036,32.194,-5.185,3.930
117.857,557.984,32.219,-5.220,3.940
118.179,557.932,32.243,-5.255,3.950
118.502,557.879,32.268,-5.290,3.960
118.825,557.826,32.291,-5.325,3.970
119.148,557.773,32.315,-5.360,3.980
119.471,557.719,32.339,-5.395,3.990
119.794,557.665,32.362,-5.431,4.000
120.118,557.610,32.385,-5.466,4.010
120.442,557.555,32.407,-5.502,4.020
120.766,557.500,32.430,-5.537,4.030
121.091,557.445,32.452,-5.573,4.040
121.415,557.389,32.474,-5.609,4.050
121.740,557.332,32.495,-5.644,4.060
122.065,557.276,32.517,-5.680,4.070
122.391,557.219,32.538,-5.716,4.080
122.716,557.161,32.559,-5.752,4.090
123.042,557.104,32.579,-5.789,4.100
123.368,557.046,32.600,-5.825,4.110
123.694,556.987,32.620,-5.861,4.120
124.020,556.928,32.639,-5.898,4.130
124.346,556.869,32.659,-5.934,4.140
124.673,556.810,32.678,-5.971,4.150
125.000,556.750,32.697,-6.007,4.160
125.327,556.690,32.716,-6.044,4.170
125.654,556.629,32.734,-6.081,4.180
125.982,556.568,32.752,-6.118,4.190
126.309,556.507,32.770,-6.155,4.200
126.637,556.445,32.788,-6.192,4.210
126.965,556.383,32.805,-6.229,4.220
127.293,556.320,32.822,-6.266,4.230
127.622,556.257,32.839,-6.303,4.240
127.950,556.194,32.856,-6.341,4.250
128.279,556.131,32.872,-6.378,4.260
128.607,556.067,32.888,-6.416,4.270
128.936,556.002,32.904,-6.453,4.280
129.266,555.938,32.920,-6.491,4.290
129.595,555.873,32.935,-6.529,4.300
129.924,555.807,32.950,-6.566,4.310
130.254,555.741,32.965,-6.604,4.320
130.584,555.675,32.980,-6.642,4.330
130.913,555.608,32.994,-6.680,4.340
131.243,555.541,33.008,-6.718,4.350
131.574,555.474,33.022,-6.757,4.360
131.904,555.406,33.035,-6.795,4.370
132.234,555.338,33.048,-6.833,4.380
132.565,555.270,33.061,-6.872,4.390
132.896,555.201,33.074,-6.910,4.400
133.226,555.131,33.087,-6.949,4.410
133.557,555.062,33.099,-6.987,4.420
133.888,554.992,33.111,-7.026,4.430
134.219,554.921,33.122,-7.065,4.440
134.551,554.850,33.134,-7.104,4.450
134.882,554.779,33.145,-7.143,4.460
135.214,554.707,33.156,-7.182,4.470
135.545,554.635,33.167,-7.221,4.480
135.877,554.563,33.177,-7.260,4.490
136.209,554.490,33.187,-7.299,4.500
136.541,554.417,33.197,-7.338,4.510
136.873,554.343,33.207,-7.378,4.520
137.205,554.269,33.216,-7.417,4.530
137.537,554.195,33.225,-7.457,4.540
137.869,554.120,33.234,-7.496,4.550
138.202,554.045,33.243,-7.536,4.560
138.534,553.970,33.251,-7.576,4.570
138.867,553.894,33.259,-7.616,4.580
139.199,553.817,33.267,-7.655,4.590
139.532,553.741,33.275,-7.695,4.600
139.865,553.663,33.282,-7.735,4.610
140.198,553.586,33.289,-7.776,4.620
140.531,553.508,33.296,-7.816,4.630
140.864,553.430,33.303,-7.856,4.640
141.197,553.351,33.309,-7.896,4.650
141.530,553.272,33.315,-7.937,4.660
141.863,553.192,33.321,-7.977,4.670
142.196,553.112,33.327,-8.018,4.680
142.530,553.032,33.332,-8.058,4.690
142.863,552.951,33.337,-8.099,4.700
143.196,552.870,33.342,-8.139,4.710
143.530,552.788,33.346,-8.180,4.720
143.863,552.706,33.351,-8.221,4.730
144.197,552.624,33.355,-8.262,4.740
144.530,552.541,33.359,-8.303,4.750
144.864,552.458,33.362,-8.344,4.760
145.198,552.374,33.365,-8.385,4.770
145.531,552.290,33.368,-8.426,4.780
145.865,552.205,33.371,-8.468,4.790
146.199,552.121,33.374,-8.509,4.800
146.532,552.035,33.376,-8.550,4.810
146.866,551.950,33.378,-8.592,4.820
147.200,551.863,33.380,-8.633,4.830
147.534,551.777,33.382,-8.675,4.840
147.868,551.690,33.383,-8.716,4.850
148.201,551.603,33.384,-8.758,4.860
148.535,551.515,33.385,-8.800,4.870
148.869,551.427,33.385,-8.842,4.880
149.203,551.338,33.386,-8.884,4.890
149.537,551.249,33.386,-8.926,4.900
149.871,551.159,33.385,-8.968,4.910
150.205,551.070,33.385,-9.010,4.920
150.538,550.979,33.384,-9.052,4.930
150.872,550.889,33.383,-9.094,4.940
151.206,550.797,33.382,-9.137,4.950
151.540,550.706,33.381,-9.179,4.960
151.874,550.614,33.379,-9.221,4.970
152.207,550.521,33.377,-9.264,4.980
152.541,550.429,33.375,-9.306,4.990
152.875,550.335,33.373,-9.349,5.000
153.209,550.242,33.370,-9.392,5.010
153.542,550.147,33.367,-9.434,5.020
153.876,550.053,33.364,-9.477,5.030
154.210,549.958,33.361,-9.520,5.040
154.543,549.862,33.357,-9.563,5.050
154.877,549.767,33.353,-9.606,5.060
155.210,549.670,33.349,-9.649,5.070
155.544,549.574,33.345,-9.692,5.080
155.877,549.476,33.340,-9.735,5.090
156.211,549.379,33.335,-9.778,5.100
156.544,549.281,33.330,-9.822,5.110
156.877,549.182,33.325,-9.865,5.120
157.210,549.084,33.320,-9.908,5.130
157.544,548.984,33.314,-9.952,5.140
157.877,548.885,33.308,-9.995,5.150
158.210,548.784,33.302,-10.039,5.160
158.543,548.684,33.295,-10.082,5.170
158.876,548.583,33.288,-10.126,5.180
159.208,548.481,33.282,-10.170,5.190
159.541,548.379,33.274,-10.213,5.200
159.874,548.277,33.267,-10.257,5.210
160.207,548.174,33.259,-10.301,5.220
160.539,548.071,33.252,-10.345,5.230
160.872,547.967,33.244,-10.389,5.240
161.204,547.863,33.235,-10.433,5.250
161.536,547.759,33.227,-10.477,5.260
161.869,547.654,33.218,-10.521,5.270
162.201,547.548,33.209,-10.565,5.280
162.533,547.442,33.200,-10.610,5.290
162.865,547.336,33.190,-10.654,5.300
163.197,547.229,33.181,-10.698,5.310
163.528,547.122,33.171,-10.743,5.320
163.860,547.014,33.161,-10.787,5.330
164.192,546.906,33.150,-10.832,5.340
164.523,546.798,33.140,-10.876,5.350
164.854,546.689,33.129,-10.921,5.360
165.186,546.579,33.118,-10.965,5.370
165.517,546.470,33.107,-11.010,5.380
165.848,546.359,33.096,-11.055,5.390
166.179,546.248,33.084,-11.099,5.400
166.509,546.137,33.072,-11.144,5.410
166.840,546.026,33.060,-11.189,5.420
167.171,545.913,33.048,-11.234,5.430
167.501,545.801,33.035,-11.279,5.440
167.831,545.688,33.022,-11.324,5.450
168.161,545.574,33.010,-11.369,5.460
168.491,545.460,32.996,-11.414,5.470
168.821,545.346,32.983,-11.459,5.480
169.151,545.231,32.969,-11.504,5.490
169.481,545.116,32.956,-11.549,5.500
169.810,545.000,32.942,-11.595,5.510
170.140,544.884,32.927,-11.640,5.520
170.469,544.768,32.913,-11.685,5.530
170.798,544.650,32.898,-11.731,5.540
171.127,544.533,32.884,-11.776,5.550
171.456,544.415,32.868,-11.821,5.560
171.784,544.296,32.853,-11.867,5.570
172.113,544.178,32.838,-11.912,5.580
172.441,544.058,32.822,-11.958,5.590
172.769,543.938,32.806,-12.004,5.600
173.097,543.818,32.790,-12.049,5.610
173.425,543.697,32.774,-12.095,5.620
173.752,543.576,32.757,-12.141,5.630
174.080,543.455,32.741,-12.186,5.640
174.407,543.333,32.724,-12.232,5.650
174.734,543.210,32.707,-12.278,5.660
175.061,543.087,32.689,-12.324,5.670
175.388,542.963,32.672,-12.370,5.680
175.715,542.840,32.654,-12.416,5.690
176.041,542.715,32.636,-12.462,5.700
176.368,542.590,32.618,-12.508,5.710
176.694,542.465,32.600,-12.554,5.720
177.020,542.339,32.581,-12.600,5.730
177.345,542.213,32.563,-12.646,5.740
177.671,542.086,32.544,-12.692,5.750
177.996,541.959,32.525,-12.738,5.760
178.321,541.832,32.506,-12.784,5.770
178.646,541.703,32.486,-12.831,5.780
178.971,541.575,32.466,-12.877,5.790
179.296,541.446,32.447,-12.923,5.800
179.620,541.316,32.427,-12.970,5.810
179.944,541.187,32.406,-13.016,5.820
180.268,541.056,32.386,-13.062,5.830
180.592,540.925,32.365,-13.109,5.840
180.915,540.794,32.344,-13.155,5.850
181.239,540.662,32.323,-13.202,5.860
181.562,540.530,32.302,-13.248,5.870
181.885,540.397,32.281,-13.295,5.880
182.207,540.264,32.259,-13.341,5.890
